id,CITY,COUNT,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUSE,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,FIELD1,FIELD3,FIELD2,MYKEY,SIT,STATE
201001,1,20,1,2,33,2,1,8,1,8,3,4,1,2,0,1,0,1,0,0,0,0,0,2,1,3,3,2,3,5,3,1,2,1,1,anger,1,2,2010013,"One day in a clinic, the father of a child came in and assaulted à a colleague for something that she had not done deliberately.",1
201001,1,20,1,2,33,2,1,8,1,8,5,2,3,2,0,1,0,2,0,0,0,0,0,3,1,3,3,2,3,2,2,1,2,0,1,disgust,3,2,2010015,The transport to pick us up for lunch was always late and the à driver made the same excuse every day.,1
201001,1,20,1,2,33,2,1,8,1,8,7,2,4,2,0,0,-1,1,-1,0,0,0,0,2,1,3,3,1,1,5,3,1,1,2,0,guilt,4,2,2010017,When I did not give back a text book to a friend in time.,1
201002,1,20,2,1,20,6,2,6,1,3,3,1,2,2,3,0,0,1,0,0,0,0,0,1,1,0,2,0,4,5,3,3,1,2,0,anger,2,2,2010023,A certain friend tried to push me off a seat in a very violent à way for no apparent reason.  It may be that he was excited about à something.,1
201002,1,20,2,1,20,6,2,6,1,3,4,4,3,2,0,0,0,0,0,0,0,0,0,1,1,3,0,3,3,3,3,0,0,0,0,sadness,3,2,2010024,When the neighbour of a friend of mine was stabbed to death by à thieves in Kabwe.  They stole his van.,1
201002,1,20,2,1,20,6,2,6,1,3,5,4,1,2,0,0,0,1,0,0,0,0,0,1,1,3,0,0,2,4,2,0,2,1,0,disgust,1,2,2010025,"When we were young, a friend of mine tried to dissect a frog while  à we were playing near his home.",1
201002,1,20,2,1,20,6,2,6,1,3,7,3,3,2,0,0,0,0,-1,0,0,0,0,1,1,2,0,0,2,4,1,0,2,0,0,guilt,3,2,2010027,"When I blamed my niece for misplacing my book, she denied having à touched or seen it but I carried on insisting that it was her.",1
201003,1,20,3,1,22,6,2,2,6,5,2,4,4,2,1,0,-1,1,0,0,0,0,0,1,1,2,1,1,1,2,1,1,0,0,0,fear,4,2,2010032,"When I was about six years old, I mistook a cat for a leopard      à when it entered my room at night.",1
201003,1,20,3,1,22,6,2,2,6,5,3,4,4,2,1,0,2,0,-1,0,0,1,0,3,1,3,1,3,2,5,3,1,1,1,0,anger,4,2,2010033,"When a person the same age as me insisted that I call him à ""Mister"".  I refused to succumb, but he persisted and I got angry à as he had belittled me.",1
201003,1,20,3,1,22,6,2,2,6,5,6,4,4,2,1,0,0,0,-1,0,0,1,0,1,1,2,1,1,2,5,3,1,1,1,0,shame,4,2,2010036,"I was going around with a foreigner's wife and my entire family à got to know about it, this was just when I had become a à Christian.",1
201003,1,20,3,1,22,6,2,2,6,5,7,4,3,2,1,1,-1,2,-1,0,0,0,0,3,3,2,3,1,3,3,1,1,1,1,1,guilt,3,2,2010037,"When they found out that I was absent from school, I had gone to à the girl's secondary school.",1
201004,1,20,4,1,20,7,1,8,6,2,5,2,1,2,0,0,0,0,0,0,0,0,0,3,1,3,2,1,2,4,1,0,2,0,0,disgust,1,2,2010045,I usually come back home early but this day I came home back late à to find some visitors at my place.,1
201004,1,20,4,1,20,7,1,8,6,2,7,3,3,2,0,1,0,1,0,0,0,0,0,1,1,3,3,1,4,5,1,1,1,2,1,guilt,3,2,2010047,"I destroyed my step-brother's bedsheets by mistake, they were the à only ones he had.",1
201006,1,20,6,1,19,6,1,6,6,2,1,3,3,2,0,0,1,1,0,1,0,0,0,2,3,1,1,1,1,3,1,3,2,3,0,joy,3,2,2010061,When I heard that I had made it to the second year at UNZA.,1
201006,1,20,6,1,19,6,1,6,6,2,5,4,4,2,2,0,0,1,0,0,0,0,0,1,1,3,3,1,2,5,3,1,2,3,0,disgust,4,2,2010065,"When someone whom I trusted, disappointed me terribly.",1
201007,1,20,7,1,21,2,2,8,8,5,1,4,4,2,0,0,1,3,1,1,0,0,2,1,1,1,1,1,4,5,1,3,3,3,0,joy,4,2,2010071,"When I hooked a girl in Kitwe.  She was very beautiful for my à standards, a rare bird of this kind accepted me as a boyfriend.",1
201007,1,20,7,1,21,2,2,8,8,5,5,4,4,2,0,0,1,4,0,1,0,1,2,1,1,2,2,1,3,3,0,2,2,3,0,disgust,4,2,2010075,"When I got  grade ""C"" in M160 at the end of my first year at à UNZA.  I had expected a ""C+"" or a ""B"" as M160 is easy, going by my à capacity in mathematics.",1
201007,1,20,7,1,21,2,2,8,8,5,7,4,4,2,1,0,1,3,1,0,0,0,2,1,1,2,0,1,1,5,0,0,0,1,0,guilt,4,2,2010077,"When my uncle found me having sexual intercourse with a distant à relative of mine in the sitting room, on the couch.  I failed to à stop and get up, I carried on.",1
201008,1,20,8,1,20,2,1,4,1,1,4,3,4,2,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,2,0,sadness,4,2,2010084,When I received a message that my brother was seriously ill and à was in hospital.,1
201008,1,20,8,1,20,2,1,4,1,1,6,4,3,2,1,0,0,0,1,0,0,0,0,0,1,3,1,1,1,2,1,1,2,0,0,shame,3,2,2010086,"When I was taking an exam in grade 5.  The examinator found me à with a note-book and accused me of copying, All the students à laughed at me.",1
201008,1,20,8,1,20,2,1,4,1,1,7,4,1,2,0,0,-1,1,0,0,0,0,1,2,2,2,2,1,1,5,0,1,1,0,0,guilt,1,2,2010087,When I was caught stealing mangoes in a certain compound.,1
201009,1,20,9,2,21,6,1,8,1,5,5,2,1,2,1,1,0,3,0,0,0,0,0,1,1,3,2,3,3,4,3,1,1,1,1,disgust,1,2,2010095,"When a drunkard, in town yelled at me saying that I was a à prostitute.",1
201010,1,20,10,2,32,2,2,2,8,8,4,2,3,2,0,0,0,1,0,0,0,0,0,1,2,2,0,2,1,4,3,3,1,0,0,sadness,3,2,2010104,When I got divorced from my husband after ten years of marriage.,1
201010,1,20,10,2,32,2,2,2,8,8,5,2,4,2,1,0,0,1,0,0,0,0,0,1,1,3,2,3,2,4,3,2,1,1,0,disgust,4,2,2010105,When my mother betrayed me by obtaining money from my husband à when we were separated - pending divorce.,1
201010,1,20,10,2,32,2,2,2,8,8,6,1,3,2,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,4,3,2,2,1,1,shame,3,2,2010106,When I gave my boyfriend a brush-off.,1
201011,1,20,11,2,19,8,2,6,1,2,6,2,4,2,2,1,0,0,-1,0,0,0,1,2,1,3,3,3,1,3,0,1,0,0,1,shame,4,2,2010116,When I got drunk at a party and made a fool of myself by à vomitting all over the place and insulting the people who were à there with me.,1
201012,1,20,12,2,28,2,1,7,6,6,6,4,4,2,1,1,0,1,0,0,0,0,0,2,2,2,2,0,1,2,1,0,2,0,1,shame,4,2,2010126,When I failed to answer a simple question.,1
201012,1,20,12,2,28,2,1,7,6,6,7,4,3,2,1,0,0,1,0,0,0,0,0,3,1,3,0,0,2,2,3,1,2,0,0,guilt,3,2,2010127,"My brother wanted money but I refused to give it to him, two days à later he stole it from my father.",1
201013,1,20,13,1,21,6,1,8,1,3,3,3,1,2,3,0,2,3,-1,0,0,1,2,3,1,3,3,3,2,3,3,1,1,0,0,anger,1,2,2010133,When I heard that my girlfriend was talking behind my back and à looking down on me.,1
201013,1,20,13,1,21,6,1,8,1,3,6,4,1,2,1,0,0,1,0,0,0,0,0,3,1,3,3,2,1,1,1,2,2,2,0,shame,1,2,2010136,I choked on a cold drink in front of girls who were strangers.,1
201015,1,20,15,1,33,1,1,8,1,9,6,4,1,2,1,1,0,0,0,0,0,0,0,2,1,2,2,0,4,1,3,1,0,0,1,shame,1,2,2010156,My mother caught me stealing some food when I was a young à boy.,1
201016,1,20,16,1,21,6,1,8,8,2,7,4,4,2,2,0,-1,1,1,0,0,0,0,3,2,3,0,1,2,4,3,2,1,0,0,guilt,4,2,2010167,When I insulted an elderly person for no reason.,1
201018,1,20,18,1,20,2,2,8,1,2,4,4,4,2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,4,0,1,0,0,0,sadness,4,2,2010184,When I failed a test at my primary school.  I was then in grade 7 à and we were about to take the main exam.,1
201018,1,20,18,1,20,2,2,8,1,2,6,4,2,2,0,0,0,0,-1,0,0,0,0,1,2,3,3,1,1,5,2,1,1,1,0,shame,2,2,2010186,"This was when I was discovered stealing a piece of bread at home, à I was very hungry a few hours before supper.",1
201020,1,20,20,1,20,6,1,8,1,3,1,1,4,2,2,0,1,1,1,1,0,0,0,2,1,1,1,1,1,4,1,3,3,2,0,joy,4,2,2010201,I was at school whhen I received a letter from the dean of my à school congratulating me for my performance at the previous à year's exam. ,1
201020,1,20,20,1,20,6,1,8,1,3,6,3,1,2,1,0,0,0,-1,0,0,0,0,3,1,3,1,1,0,5,0,3,2,0,0,shame,1,2,2010206,When I received a letter from my girlfriend telling me that she à was engaged to an another man.,1
201021,1,20,21,1,35,1,1,5,1,5,1,4,3,2,0,0,1,1,0,1,0,0,0,1,1,1,2,1,1,5,1,3,3,1,0,joy,3,2,2010211,My being admitted to UNZA.,1
201021,1,20,21,1,35,1,1,5,1,5,3,3,1,2,0,0,0,1,0,0,0,0,0,3,1,3,3,3,2,5,3,0,2,0,0,anger,1,2,2010213,"I entrusted a friend with the delivery of some money to my à father, however he misused the money.",1
201021,1,20,21,1,35,1,1,5,1,5,7,3,4,2,0,0,0,0,-1,0,0,0,0,2,2,3,3,3,1,5,3,1,2,0,0,guilt,4,2,2010217,"When I had sufficient amount of money, I brought more clothes for à myself than for the children - I  felt bad about it.",1
201022,1,20,22,1,20,7,1,6,1,2,6,4,4,2,1,0,-1,1,-1,0,0,0,1,3,1,3,2,1,4,5,3,1,3,0,0,shame,4,2,2010226,Insulted my girlfriend during a peptalk.,1
201024,1,20,24,2,19,1,1,2,6,5,7,3,4,2,0,1,0,0,-1,0,0,0,0,3,0,3,0,1,1,3,1,1,1,0,1,guilt,4,2,2010247,"I remember deceiving my brother, I told him that I was going to à attend the Sunday service, instead I went out to the town with a friend. ",1
201025,1,20,25,1,21,8,2,2,8,2,1,3,3,2,1,0,1,1,0,1,0,0,0,2,2,3,2,3,2,4,3,1,0,2,0,joy,3,2,2010251,"When I heard that a close relative of mine had given birth at a à very young age, in a very remote area and had had very few problems.",1
201025,1,20,25,1,21,8,2,2,8,2,4,1,3,2,0,0,0,0,0,0,0,0,0,2,3,3,3,1,2,3,1,0,2,0,0,sadness,3,2,2010254,When I realized that I did not have the basic things needed by a à student like me.,1
201025,1,20,25,1,21,8,2,2,8,2,7,4,3,2,0,0,0,1,0,1,0,0,0,3,1,1,1,3,2,3,3,1,1,0,0,guilt,3,2,2010257,When I did something wrong in the past and denied having done it à when asked about it later.,1
201026,1,20,26,1,21,8,2,8,1,2,6,1,4,2,3,0,0,1,0,0,0,0,1,2,1,3,1,3,3,1,0,3,2,0,0,shame,4,2,2010266,When I walked out of my room with only my pants on and found my à girlfriend and her female friend looking for me outside.,1
201026,1,20,26,1,21,8,2,8,1,2,7,4,2,2,3,1,-1,1,1,0,0,0,0,1,2,2,2,2,2,3,1,3,2,0,1,guilt,2,2,2010267,My father caught me having sexual intercourse with my closest à cousin.  There was nothing wrong with it but the female was too à old for me.,1
201028,1,20,28,2,18,6,1,6,1,2,7,4,4,2,1,0,-1,0,0,0,0,0,0,3,3,1,1,1,2,3,2,0,2,0,0,guilt,4,2,2010287,Dad had just married his second wife (my step-mother) and I did à not like her so I went to the wardrobe and set fire to her à dresses.  Eveyone suspected my brother and he had to bear the à consequences.  Nobody ever got to know that it was me who had à done it. ,1
201029,1,20,29,1,20,6,1,6,1,9,2,2,3,2,3,0,-1,0,0,0,0,0,0,2,1,3,2,0,1,4,0,0,0,0,0,fear,3,2,2010292,When I heard a lion roar for the first time.,1
201029,1,20,29,1,20,6,1,6,1,9,7,3,4,2,0,0,0,0,0,0,0,0,0,3,2,3,3,1,4,2,2,2,2,0,0,guilt,4,2,2010297,When I cheated my father about the book allowance at university.  à He discovered that we were given K150 per year for books.,1
201030,1,20,30,1,20,6,1,6,1,5,1,3,4,2,1,0,0,1,0,1,0,0,0,1,3,1,1,1,1,3,1,3,3,3,0,joy,4,2,2010301,I experienced joy when I got the results - I had made it to the à second year.,1
201030,1,20,30,1,20,6,1,6,1,5,6,3,4,2,1,0,0,1,0,0,0,0,0,3,1,3,2,2,2,1,2,1,1,0,0,shame,4,2,2010306,I insulted the girl to whom I had proposed when she turned me à down.,1
201033,1,20,33,1,31,6,2,8,8,2,5,4,4,2,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,4,3,0,0,0,0,disgust,4,2,2010335,When I was told that the brother who was staying with me would à not go to the training school that year but only the year after.,1
201034,1,20,34,2,30,1,1,6,6,8,1,2,3,2,0,0,0,1,0,0,0,0,0,2,2,2,2,1,3,4,0,3,2,1,0,joy,3,2,2010341,When I received my promotion letter.,1
201034,1,20,34,2,30,1,1,6,6,8,2,3,2,2,2,0,0,0,0,0,0,0,0,1,1,3,3,3,0,1,0,2,2,0,0,fear,2,2,2010342,"I was sleeping when I heard the neighbours screaming, I peeped à through the window and saw a thief  trying to enter my à neighbour's house.",1
201034,1,20,34,2,30,1,1,6,6,8,4,4,4,2,0,1,0,1,0,0,1,0,0,1,2,2,0,1,2,5,0,2,3,1,2,sadness,4,2,2010344,"My brother came to tell me about some problems we had in the  à family.  I felt sad because I thought that if my mother had not à gone away when this brother was younger, things would have been à different.",1
201034,1,20,34,2,30,1,1,6,6,8,5,3,2,2,0,0,0,1,0,0,0,0,0,3,1,3,0,0,0,4,3,0,0,0,0,disgust,2,2,2010345,"I was in a train when a woman started talking loudly and à attracting everybody's attention.  The worst thing was that she à was discussing something, about which she knew nothing, with another person.",1
201034,1,20,34,2,30,1,1,6,6,8,6,4,3,2,0,0,0,0,0,0,0,0,0,1,1,3,3,0,4,1,0,1,3,1,0,shame,3,2,2010346,After a jogging session I had severe abdominal cramps and this à lead to my wanting to empty my bladder.  My friends gathered à around me and two of them had to help me to the toilet.  I was à ashamed at having to go to the toilet in the presence of my à friends.,1
201034,1,20,34,2,30,1,1,6,6,8,7,3,4,2,0,1,0,1,0,0,0,0,0,1,1,3,3,0,0,4,0,1,2,0,1,guilt,4,2,2010347,"A certain woman had asked me to make something for her and I kept à putting it off.  When I finally made it, I did not see her for à days only to be told one day that she had collapsed and died.  I à felt quite guilty as she had jokingly said that I might not do à what she had requested me to do.",1
201035,1,20,35,1,24,6,1,6,1,3,5,4,3,2,2,0,2,2,0,0,0,1,2,1,2,3,2,3,3,3,2,1,1,3,0,disgust,3,2,2010355,When I failed to secure employment after my form 5 in Lusaka despite à my excellent certificate.,1
201036,1,20,36,2,18,2,1,6,6,1,1,2,4,2,1,0,1,1,0,1,0,0,0,2,2,1,1,1,2,4,0,3,2,1,0,joy,4,2,2010361,When I heard that someone who is very close to me did very well à in the exams despite having fooled around a lot.,1
201036,1,20,36,2,18,2,1,6,6,1,5,3,3,2,2,0,2,2,0,0,0,1,3,2,1,3,2,3,2,1,2,1,3,1,0,disgust,3,2,2010365,When a boy put a handful of cooked potatoes down my dress and à there was no water to clean up.,1
201039,1,20,39,1,23,6,2,8,1,3,2,3,4,2,1,0,0,1,-1,0,0,0,0,1,2,2,1,2,3,3,1,3,2,0,0,fear,4,2,2010392,After having taken an exam i feared having failed it.,1
201039,1,20,39,1,23,6,2,8,1,3,6,3,4,2,2,0,0,1,-1,0,0,1,3,2,1,3,3,3,1,5,3,1,1,2,0,shame,4,2,2010396,I was ashamed at being the only one to have got a C+ in ED120 à assignment.,1
201040,1,20,40,2,20,1,1,2,1,2,2,3,4,2,3,0,0,0,1,0,0,0,0,3,3,3,2,0,1,4,2,1,2,0,0,fear,4,2,2010402,When I first came to the UNZA I did not know the kind of people I à would find here and the kind of behaviour they would have towards à me.,1
201041,1,20,41,2,19,6,1,8,8,9,6,3,1,2,1,0,2,0,-1,0,0,0,0,3,1,3,3,3,3,5,0,1,2,0,0,shame,1,2,2010416,When I got very low marks in one of the assignments.,1
201042,1,20,42,1,25,2,2,8,1,2,7,4,2,2,0,0,1,1,0,1,0,0,0,3,1,1,0,2,2,4,3,2,2,0,0,guilt,2,2,2010427,When I took a small boy's share of choclale.  He was our guest à and so had been given a larger share of the sweets.,1
201043,1,20,43,1,20,6,1,7,6,2,3,4,2,2,0,0,0,0,-1,0,0,0,0,3,2,3,1,2,2,1,2,3,1,0,0,anger,2,2,2010433,When my friends tried to discriminate against my friendship with à certain other friends which they thought was improper.,1
201044,1,20,44,2,21,2,2,4,1,1,3,2,4,2,1,0,2,1,0,1,0,0,0,3,1,3,2,3,2,4,2,2,1,2,0,anger,4,2,2010443,I told my friend something confidential which was supposed to à remain between the two of us.  The next thing that happened was à that a girl who is not even close to us came laughing and askad à me to tell her about it.  I was very angry with my friend as I à had trusted her.,1
201044,1,20,44,2,21,2,2,4,1,1,5,4,3,2,2,0,0,2,0,0,0,0,0,1,1,3,2,3,3,1,3,2,2,0,0,disgust,3,2,2010445,"When thieves broke into our house, I was disgusted by their à behaviour.  They did not find anything so they broke things like à the windows, glasses etc.",1
201045,1,20,45,1,29,6,1,5,1,5,1,2,3,2,0,0,1,1,0,1,0,0,0,1,2,1,1,1,3,4,1,3,2,0,0,joy,3,2,2010451,When I received a positive answer from my appeal to withdraw my à registration at UNZA.,1
201045,1,20,45,1,29,6,1,5,1,5,6,4,4,2,0,0,0,0,0,0,0,0,0,3,1,3,0,1,4,4,0,1,2,0,0,shame,4,2,2010456,My love proposal was turned down by a lady I really loved.,1
201046,1,20,46,1,22,6,2,2,1,1,1,3,4,2,0,0,1,2,1,1,0,0,1,2,3,1,1,1,1,4,1,3,0,3,0,joy,4,2,2010461,When I first came to the campus.,1
201046,1,20,46,1,22,6,2,2,1,1,5,1,1,2,0,1,0,2,-1,0,0,1,1,2,3,3,0,3,3,1,0,0,1,2,1,disgust,1,2,2010465,"When I was denied my favourite dish at the dinning hall (shima à with roast chicken), I felt disgusted.",1
201046,1,20,46,1,22,6,2,2,1,1,7,3,1,2,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,4,1,1,2,0,0,guilt,1,2,2010467,When my library books were overdue and I did not have the money à to pay for them.,1
201047,1,20,47,1,20,2,2,6,1,5,1,4,4,2,0,0,1,1,0,1,0,0,0,2,2,1,1,1,1,3,1,3,2,1,0,joy,4,2,2010471,When I got my results - I had passed the form III exams.  I had à not expected to do so well.,1
201047,1,20,47,1,20,2,2,6,1,5,5,3,4,2,1,1,0,2,-1,0,0,0,0,1,1,3,3,3,3,1,3,3,2,1,1,disgust,4,2,2010475,"When I saw a woman who had been run over by a train, just off à Kafue.  The woman had been cut to bits, there was blood and        à splinters of bone every where.",1
201047,1,20,47,1,20,2,2,6,1,5,7,3,1,2,0,0,0,2,1,0,0,0,0,1,1,2,2,2,2,5,2,2,2,3,0,guilt,1,2,2010477,"When I ""passed out"" a female friend of mine for no apparent à reason.  I was under the influence of drugs and when I am like à that I get mad at anyone, however small the provocation.",1
201048,1,20,48,2,19,2,1,4,1,2,6,4,4,2,0,1,0,1,0,0,0,0,1,2,1,3,2,0,2,4,3,1,3,2,1,shame,4,2,2010486,When my friend had a child out of wedlock.,1
201048,1,20,48,2,19,2,1,4,1,2,7,3,4,2,2,0,2,2,-1,0,0,0,0,3,3,1,0,0,1,4,2,2,0,2,0,guilt,4,2,2010487,When I lied at home.   I told them that I was going to a à Christian meeting and I went to see my boyfriend instead.,1
201049,1,20,49,1,21,8,2,4,1,2,6,4,1,2,2,0,0,0,-1,0,0,0,0,3,1,2,2,3,1,2,3,1,2,0,0,shame,1,2,2010496,As a kid my mother caught me stealing sugar and giving it to a à neighbour.,1
201050,1,20,50,1,20,8,2,6,7,2,6,4,4,2,0,0,0,0,-1,0,0,0,0,1,1,3,2,1,0,1,3,1,2,0,0,shame,4,2,2010506,"When my father found me in bed with a girl, we were deep in actioon à when he entered the room.",1
201051,1,20,51,2,20,6,1,4,6,5,3,3,1,2,1,1,0,0,0,0,0,0,0,1,1,3,2,2,4,5,1,0,2,0,1,anger,1,2,2010513,"My little niece, who is very talkative, suddenly became very à naughty and began wetting her pants.  She did it one afternoon.",1
201052,1,20,52,2,21,1,1,7,1,5,5,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,2,3,4,4,2,1,2,2,0,disgust,1,2,2010525,"While watching a movie, someone who was drunk started vomiting à helplessly.",1
201052,1,20,52,2,21,1,1,7,1,5,6,4,3,2,3,0,2,0,0,0,0,1,2,3,1,3,2,2,4,5,2,3,2,0,0,shame,3,2,2010526,When I ate my sister's food and then she found out that it was à me.  I felt very ashamed but still refused to admit that it was à me.,1
201053,1,20,53,1,19,2,2,6,6,2,7,3,3,2,0,0,1,1,0,0,0,0,0,1,3,2,1,0,2,3,1,3,2,1,0,guilt,3,2,2010537,When I beat up a stupid boy who was fond of cracking jokes on me.,1
201055,1,20,55,1,22,8,2,2,1,9,1,1,4,2,0,0,1,1,0,1,0,0,0,2,1,1,1,1,4,3,1,3,3,0,0,joy,4,2,2010551,When I received a letter from a woman I thought had not ever à cared for me.  This was when I needed her and I was overjoyed to à learn that it was me who was delaying things.,1
201055,1,20,55,1,22,8,2,2,1,9,6,1,2,2,0,0,0,1,0,0,0,0,0,1,2,2,1,1,0,4,3,0,2,2,0,shame,2,2,2010556,I felt very ashamed at having got a book by force from a girl.,1
201057,1,20,57,1,24,6,1,2,1,9,1,2,1,2,3,1,1,3,1,1,0,0,1,2,3,1,1,1,3,3,1,3,2,3,1,joy,1,2,2010571,I was very happy when my scholarship to continue studying at UNZA à was approved after it had been cancelled.,1
201057,1,20,57,1,24,6,1,2,1,9,2,4,1,2,4,1,0,1,0,0,0,0,0,3,1,3,2,1,1,5,1,2,2,2,1,fear,1,2,2010572,When I met an elephant in the bush.,1
201058,1,20,58,1,21,2,2,2,8,9,1,3,3,2,1,0,1,0,0,0,0,0,1,1,2,1,1,1,4,1,1,3,3,0,0,joy,3,2,2010581,When I was with someone I love.,1
201058,1,20,58,1,21,2,2,2,8,9,3,3,3,2,0,0,0,0,0,0,0,0,0,2,2,3,1,3,1,2,3,1,2,1,0,anger,3,2,2010583,Being made to look like a fool by a girl.,1
201058,1,20,58,1,21,2,2,2,8,9,6,3,4,2,0,0,0,0,0,0,0,1,0,3,1,3,1,1,4,5,2,1,2,0,0,shame,4,2,2010586,Getting very low marks in mathematics.,1
201058,1,20,58,1,21,2,2,2,8,9,7,4,3,2,0,0,-1,1,0,0,0,0,1,3,1,3,2,1,2,2,3,2,1,0,0,guilt,3,2,2010587,When one of my lovers told me that I was a flirt.,1
201059,1,20,59,2,22,2,1,6,8,1,3,2,1,2,1,1,0,2,0,0,0,1,1,1,1,3,3,3,2,3,3,1,1,0,1,anger,1,2,2010593,When I was locked out of my room by my room-mate's friend.,1
201060,1,20,60,1,32,6,1,8,1,2,6,3,4,2,0,0,0,1,0,0,0,0,0,2,1,3,2,3,2,3,3,0,1,1,0,shame,4,2,2010606,"When a woman who I respected very much was made pregnant, à unexpectedly by a man of a caliber I never expected.",1
201063,1,20,63,1,30,2,1,2,1,5,7,4,2,2,2,1,0,2,0,0,0,0,1,2,1,3,3,3,1,5,3,1,1,3,1,guilt,2,2,2010637,"When I was late for work and told my boss that it was due to à transport problem, whereas the truth was that I had woken up à late.  I thus cheated my boss.",1
201064,1,20,64,1,23,6,1,8,1,2,1,3,3,2,0,0,1,0,1,0,0,0,1,2,3,1,1,1,1,4,1,3,3,0,0,joy,3,2,2010641,I was overwhelmed with joy when I received the acceptance letter à to UNZA.  This happened again when I passed all my first year à courses.,1
201064,1,20,64,1,23,6,1,8,1,2,3,4,2,2,2,1,0,2,0,0,0,0,0,2,2,3,0,3,2,5,3,0,2,1,1,anger,2,2,2010643,"In 1982, I was annoyed at an uncle who was drunk and was beating à up his old father.  He claimed that the father was responsible à for his guardian's failure.",1
201064,1,20,64,1,23,6,1,8,1,2,5,1,2,2,0,0,0,0,0,0,0,0,0,3,1,3,2,2,2,3,3,0,2,0,0,disgust,2,2,2010645,"Last week a former school (secondary) mate of mine, who is now in à a differentt school came to my room here at UNZA in my absence.  à He was drunk and he vomited in my room.  I was unhappy.",1
201064,1,20,64,1,23,6,1,8,1,2,7,3,1,2,0,1,0,1,-1,0,0,0,0,1,1,3,3,2,1,5,0,0,2,2,1,guilt,1,2,2010647,"Last year I was asked to look after my niece while her mother was à cooking.  Unfortunately the kid fell off the bed, I was confident à that she would not fall and had not been paying much attention.",1
201065,1,20,65,1,30,2,2,2,1,5,6,4,2,2,0,1,0,0,0,0,0,0,0,2,1,3,2,1,2,5,1,2,2,0,1,shame,2,2,2010656,"When I told a girl that I could not take her out that night as I à was entertaining my mother who had come from home.  However, I à later met this girl with another girlfriend at a hostel where I à had taken out another girlfriend of mine.",1
201067,1,20,67,1,22,2,2,7,7,5,2,2,1,2,2,0,0,0,0,0,0,0,0,1,1,3,2,0,4,0,3,2,2,0,0,fear,1,2,2010672,Whhen the front tyre of the car burst.,1
201068,1,20,68,2,21,2,1,6,7,2,5,4,3,2,3,0,2,3,0,1,0,0,0,1,1,3,3,2,2,4,2,2,2,3,0,disgust,3,2,2010685,When my grandmother came to stay with us permanently as she is a à very difficult person to stay with and when she started telling à false stories about us to other people.,1
201068,1,20,68,2,21,2,1,6,7,2,6,3,4,2,1,1,2,1,0,0,1,0,0,3,2,3,3,1,1,1,3,1,1,0,2,shame,4,2,2010686,When I realized that I was pregnant.  I thought about what my à relatives and friends would think about me and I felt a lot of à self pity.,1
201070,1,20,70,1,20,7,2,8,1,2,1,3,4,2,2,0,1,1,1,1,0,0,0,3,2,1,1,1,4,3,1,3,3,3,0,joy,4,2,2010701,The first time I really fell in love with a girl.,1
201070,1,20,70,1,20,7,2,8,1,2,3,3,2,2,4,0,2,2,-1,0,0,0,1,1,1,3,3,1,1,5,0,2,2,3,0,anger,2,2,2010703,When my kid brother broke my reading spectacles.,1
201071,1,20,71,2,19,1,1,6,6,5,5,3,1,2,0,0,0,1,0,0,0,0,0,2,3,3,0,0,3,3,3,0,0,0,0,disgust,1,2,2010715,"When I went to report a stolen good at the police station, the à woman-officer-in-charge was very rude and did not seem to have à respect for anyone.",1
201072,1,20,72,2,19,2,2,4,1,5,2,2,2,2,1,0,0,1,0,0,0,0,0,1,1,3,0,3,3,1,3,0,0,0,0,fear,2,2,2010722,When my neighbour's life was threatened by someone who was trying à to break into his house.,1
201072,1,20,72,2,19,2,2,4,1,5,6,1,3,2,0,1,0,1,0,1,0,0,0,3,1,3,3,0,1,4,3,0,2,0,1,shame,3,2,2010726,When I went to the library three weeks after it had opened and à found that everyone was busy.,1
201074,1,20,74,1,22,6,1,8,1,2,1,4,4,2,0,0,1,1,0,1,0,0,0,1,1,1,1,1,4,1,0,3,3,3,0,joy,4,2,2010741,When I accepted Jesus Christ as my personal saviour.  ,1
201074,1,20,74,1,22,6,1,8,1,2,2,2,1,2,1,0,0,1,0,0,0,0,0,1,1,3,0,0,4,3,3,2,0,0,0,fear,1,2,2010742,"When I witnessed a bus accident in which a bus, full of passengers, à  nearly overturned on the Lusaka-Kabwe road.à ",1
201075,1,20,75,1,18,6,2,7,7,1,7,2,3,2,2,1,0,1,-1,0,0,0,1,3,1,3,2,2,4,2,3,1,2,3,1,guilt,3,2,2010757,"An item which belonged to a friend of mine was missing.  I had à taken it earlier and I thought that I had returnrd it so when he à asked me for it I stubbornly refused having it.  Later when I à looked for it, I found it in my room.",1
